APP_ID, CIBIL_SCORE_VALUE ,NEW_CUST,CUS_CATGCODE , EMPLOYMENT_TYPE ,AGE, SEX  , NO_OF_DEPENDENTS , MARITAL , EDU_QUA,  P_RESTYPE , P_CATEGORY , EMPLOYEE_TYPE ,  MON_IN_OCC , INCOM_EXP_GMI ,LTV, TENURE ,STATUS
13005,2,NO,1,1,27,F,2,0,1,1,2,1,60,1,0.810044552,24,0
13007,1,NO,1,0,51,F,2,1,1,1,2,2,180,0,0.89736724,36,1
13009,0,YES,1,1,32,F,2,1,1,0,2,1,36,0,0.836175022,36,0
13011,1,NO,1,1,27,F,3,0,1,1,4,1,60,0,0.796051584,24,0
13013,0,YES,1,0,46,F,3,0,1,0,1,2,120,1,0.833320473,18,0
13015,0,YES,1,1,22,F,3,0,1,0,1,1,24,0,0.777882216,12,0
13017,2,NO,1,1,29,F,2,1,1,0,4,1,24,1,0.845274513,18,1
13019,2,NO,1,0,45,F,3,1,1,0,4,0,300,2,0.680464984,36,0
13021,0,YES,0,1,24,F,2,0,0,0,4,1,24,0,0.711703248,36,0
13023,1,NO,1,1,35,M,3,1,0,1,1,1,120,0,0.804505229,24,1
13025,2,NO,1,1,50,F,3,1,0,0,1,1,336,1,0.796051584,18,0
13027,2,NO,1,1,33,M,2,1,1,0,1,1,60,1,0.796051584,24,1
13029,1,NO,1,0,25,M,3,0,0,0,1,1,36,0,0.888435961,36,1
13031,2,NO,1,0,31,F,3,1,0,0,4,0,180,3,0.740641988,12,0
13033,1,NO,1,1,25,F,3,0,0,0,4,1,36,2,0.792486928,36,1
13035,0,YES,1,0,43,M,2,1,0,0,4,1,240,2,0.828415439,24,1
13037,0,YES,1,1,25,F,3,0,1,0,4,1,24,3,0.758842842,24,1
13039,0,YES,1,1,29,F,3,0,1,0,1,1,36,3,0.841926793,36,1
13041,1,NO,1,1,33,F,3,1,0,0,4,1,24,2,0.773790788,36,1
13043,0,YES,1,1,28,F,3,0,0,0,4,1,12,2,0.844331867,24,0
13045,2,NO,1,0,33,F,3,1,0,0,4,0,180,1,0.582533698,24,0
13047,0,YES,1,1,43,F,3,1,0,0,4,1,120,1,0.913121154,36,0
13049,0,YES,1,1,27,F,3,0,0,0,4,1,36,0,0.842787682,24,0
13051,1,NO,1,0,22,F,3,0,0,0,4,0,12,1,0.826580227,24,1
13053,1,NO,1,1,33,F,3,1,0,0,4,1,48,1,0.757341577,18,0
13055,1,NO,1,1,34,F,3,1,1,1,4,1,60,0,0.740641988,24,1
13057,1,NO,1,1,28,F,3,0,1,1,4,1,60,0,0.899422476,36,1
13059,2,NO,1,1,49,F,3,0,1,1,4,1,300,0,0.725849718,36,0
13061,0,YES,1,0,32,F,3,1,0,0,4,0,72,1,0.827259312,24,1
13063,0,YES,1,0,47,F,3,1,1,0,4,0,240,0,0.770267668,18,1
13065,2,NO,1,1,30,F,3,1,0,0,4,1,156,3,0.913556581,24,1
13067,2,NO,1,1,33,F,2,1,1,0,1,1,48,1,0.634707051,24,0
13069,2,NO,1,1,28,F,2,1,1,0,2,1,84,0,0.410605952,18,1
13071,1,NO,1,1,30,F,2,1,1,0,4,1,108,1,0.928481488,24,0
13073,2,NO,0,1,28,M,0,0,1,0,1,1,24,1,0.897770055,36,1
13075,0,YES,1,1,25,F,1,0,1,0,4,1,24,0,0.900701161,24,1
13077,1,NO,0,0,47,F,2,1,1,0,1,2,120,1,0.623317044,24,0
13079,1,NO,0,0,34,F,2,1,1,0,1,2,108,1,0.58915021,24,1
13081,0,YES,0,0,41,M,2,1,0,0,1,2,240,1,0.56988175,18,0
13083,0,YES,1,0,34,F,1,1,1,0,1,0,204,1,0.89795056,24,1
13085,2,NO,0,1,23,F,1,0,1,0,1,1,18,0,0.897033735,36,0
13087,2,NO,0,1,26,F,1,1,1,0,1,1,48,2,0.938220561,36,0
13089,0,YES,0,0,30,F,1,0,1,0,1,2,48,1,0.839820408,24,0
13091,1,NO,0,0,40,F,1,1,1,0,1,0,180,1,0.761472371,24,1
13093,1,NO,0,1,23,F,0,0,1,0,1,1,3,1,0.68536338,36,1
13095,2,NO,1,0,37,F,1,1,1,0,4,0,60,1,0.887573964,24,1
13097,0,YES,0,1,27,F,1,1,1,0,1,1,12,1,0.607650317,24,0
13099,2,NO,1,0,29,F,1,1,1,0,1,0,48,1,0.823087607,24,1
13101,0,YES,1,1,29,F,0,0,0,0,1,1,24,0,0.767911806,24,0
13103,2,NO,1,1,28,F,0,0,1,1,1,1,12,0,0.894266911,36,0
13105,1,NO,1,0,49,F,2,1,1,0,1,1,120,0,0.893641513,24,1
13107,1,NO,1,1,25,F,0,0,1,0,1,1,12,0,0.959435626,36,0
13109,2,NO,1,0,40,F,1,1,1,0,2,2,120,0,0.643703561,12,0
13111,1,NO,1,1,39,F,2,0,1,0,1,1,50,0,0.85,36,1
13113,2,NO,1,1,29,F,3,0,1,0,2,1,24,2,0.842923741,24,0
13115,0,NO,1,0,21,F,3,0,0,0,2,2,60,2,0.847771133,24,0
13117,0,NO,1,1,26,F,3,0,1,0,2,1,36,3,1,24,0
13119,1,NO,1,1,37,F,3,1,0,0,2,1,24,3,0.637856801,24,1
13121,0,NO,1,0,41,F,3,0,0,0,2,2,120,2,0.850013862,24,1
13123,2,NO,1,1,34,F,3,1,1,0,2,1,60,3,0.845867146,12,1
13125,0,NO,1,0,49,F,3,0,0,0,2,2,24,2,0.849132567,24,1
13127,0,NO,1,1,49,F,3,1,1,0,2,1,24,3,0.757392147,24,1
13129,1,NO,1,0,39,F,3,1,1,0,2,2,120,3,0.68257522,24,0
13131,0,YES,1,0,23,F,3,0,1,0,2,2,36,2,0.818229154,36,1
13133,2,NO,1,1,26,F,3,0,1,0,2,1,36,2,1,24,1
13135,2,NO,1,1,38,F,3,1,1,0,2,1,24,2,0.739032754,24,1
13137,2,NO,1,1,30,F,3,1,1,0,2,1,36,2,0.739214736,24,0
13139,2,NO,1,0,27,F,3,1,1,0,2,2,24,2,0.848674345,36,0
13141,0,YES,1,1,35,F,2,0,1,0,2,1,36,3,0.902465988,24,1
13143,2,NO,1,1,28,F,3,1,1,0,2,1,60,3,0.637856801,24,1
13145,1,NO,1,1,27,F,3,0,1,0,2,1,24,2,0.788282962,24,0
13147,2,NO,1,1,34,F,2,1,1,0,2,1,24,3,0.678694644,24,1
13149,0,YES,1,1,55,F,2,1,1,0,2,1,60,3,0.770107507,24,1
13151,1,NO,1,1,26,F,3,0,1,0,2,1,24,2,0.807736689,36,0
13153,2,NO,1,1,41,F,3,0,0,0,2,1,168,3,0.689168002,24,1
13155,1,NO,1,0,34,F,3,1,0,0,2,2,48,2,0.769728132,24,1
13157,0,YES,1,0,26,F,2,0,1,0,2,2,48,2,0.850011003,24,0
13159,1,NO,1,0,29,F,3,0,0,0,2,2,96,2,1,36,1
13161,1,NO,1,1,49,F,3,0,1,0,2,1,36,3,1,12,1
13163,0,YES,1,0,25,F,3,0,0,0,2,2,96,2,0.659520397,36,0
13165,0,YES,1,1,35,F,2,0,1,0,2,1,72,3,1,18,1
13167,1,NO,1,0,29,F,3,1,0,1,2,2,96,2,0.659520397,36,1
13169,2,NO,1,1,34,F,3,0,1,0,2,1,24,2,0.077010395,24,1
13171,1,NO,1,1,32,F,3,0,1,0,2,1,24,2,0.678694644,24,1
13173,1,NO,1,1,31,F,3,0,0,0,2,1,24,2,0.848368305,36,0
13175,2,NO,1,1,25,F,2,0,1,0,2,1,36,1,0.796051584,24,0
13177,2,NO,1,1,48,F,1,1,1,0,4,1,336,1,0.849581636,36,0
13179,1,NO,1,1,21,M,2,1,1,0,1,1,168,1,0.752093666,36,1
13181,0,YES,1,1,25,F,2,0,1,0,1,1,18,0,0.856135639,12,0
13183,1,NO,1,0,22,F,2,1,1,0,1,2,14,0,0.78881772,24,1
13185,0,YES,1,1,20,F,2,0,1,0,1,1,15,0,0.662606885,12,0
13187,0,NO,1,1,26,F,2,1,1,1,1,1,36,0,0.758509529,24,0
13189,2,NO,1,0,29,F,1,1,0,0,1,0,84,1,0.778082579,36,0
13191,0,YES,1,1,24,F,1,0,1,1,1,1,24,1,0.764878049,24,1
13193,2,NO,1,1,25,F,1,0,1,0,1,1,12,1,0.748881737,24,1
13195,0,YES,1,1,28,F,1,0,0,1,1,1,12,0,0.796855079,24,0
13197,0,YES,1,1,28,F,0,1,1,2,1,1,24,0,0.696285981,24,0
13199,0,YES,1,1,28,F,0,0,1,1,4,1,96,0,0.696285981,24,1
13201,0,YES,1,1,20,F,3,1,0,0,4,1,12,0,0.739991613,18,0
13203,0,YES,1,1,24,F,0,1,1,0,1,1,36,0,0.844951415,36,0
13205,1,NO,1,1,22,F,0,0,1,0,1,1,48,0,0.827486958,24,0
13207,1,NO,1,1,23,F,0,0,1,0,1,1,18,0,0.703949941,36,1
13209,0,YES,1,1,31,F,2,1,0,0,4,1,12,0,0.788151456,24,0
13211,0,YES,1,1,22,F,0,0,0,2,4,1,12,0,0.8209911,24,1
13213,0,YES,0,1,45,F,2,1,0,0,4,1,120,0,0.7633345,24,0
13215,1,NO,0,1,26,F,1,0,1,0,1,1,12,0,0.772893093,24,0
13217,0,YES,1,1,33,F,1,0,0,0,1,1,24,0,0.832060029,36,1
13219,2,NO,1,1,23,F,0,0,1,2,1,1,12,0,0.854099235,18,0
13221,0,YES,1,0,32,F,2,0,1,0,1,0,120,1,0.835059659,24,0
13223,0,YES,1,1,33,F,1,0,0,0,1,1,24,0,0.832060029,36,0
13225,1,NO,1,1,23,F,0,0,1,0,1,1,48,0,0.830539235,24,0
13227,1,NO,0,1,25,F,0,0,1,1,1,1,12,1,0.782958103,24,1
13229,2,NO,1,0,23,F,0,1,0,2,1,2,180,1,0.772208307,24,0
13231,0,YES,1,1,28,F,1,1,0,2,1,1,36,0,0.84829889,18,0
13233,0,YES,1,1,21,F,0,0,1,0,1,1,12,0,0.759001761,24,1
13235,1,NO,1,0,33,F,2,1,1,0,1,0,120,1,0.741725562,24,1
13237,0,YES,1,1,27,F,3,0,1,0,1,1,84,0,0.802568218,24,0
13239,1,NO,1,1,28,F,2,1,1,0,1,1,120,1,0.861811211,24,0
13241,1,NO,1,1,28,F,2,1,1,0,1,1,12,0,0.718954248,18,0
13243,1,NO,1,0,25,F,0,0,1,1,1,0,24,1,0.847188394,24,0
13245,1,NO,1,1,27,F,0,0,1,0,1,0,60,2,0.802941979,18,0
13247,0,YES,1,1,19,F,0,0,0,1,1,1,12,0,0.845402377,24,0
13249,0,YES,0,1,31,F,1,1,0,2,4,1,84,0,0.894308943,24,0
13251,0,YES,1,1,24,F,1,0,1,2,4,1,36,1,1,18,0
13253,0,YES,1,1,49,F,1,1,0,1,1,1,36,1,0.859164785,24,0
13255,0,YES,1,1,34,F,1,1,0,2,1,1,48,0,0.898508317,24,0
13257,2,NO,1,1,26,F,0,0,1,2,4,1,6,1,0.724587675,12,0
13259,1,NO,0,1,20,F,0,0,1,2,1,1,6,1,0.774697677,24,1
13261,2,NO,1,0,30,F,2,0,0,0,4,0,120,1,0.839298488,18,1
13263,2,NO,0,1,32,F,2,1,1,0,1,1,24,1,0.715694383,18,0
13265,2,NO,1,0,30,F,2,1,0,0,4,0,120,1,0.839298488,18,1
13267,0,YES,1,1,46,M,3,1,1,0,3,1,12,0,0.837789281,24,1
13269,1,NO,1,1,35,F,2,0,0,0,3,1,24,0,0.775953878,24,0
13271,0,NO,1,1,22,F,1,0,0,0,4,1,24,0,0.790114092,24,0
13273,2,NO,1,0,30,F,2,0,0,0,3,0,120,1,0.839298488,18,1
13275,0,YES,1,1,27,F,1,0,0,2,4,1,30,1,0.873362445,24,1
13277,0,YES,1,1,42,M,2,1,0,0,4,1,24,2,0.893549584,24,0
13279,1,NO,0,0,48,F,2,1,1,2,4,0,60,1,0.758509529,24,1
13281,1,NO,1,0,48,F,2,1,0,1,4,0,48,0,0.865685556,24,1
13283,0,YES,1,1,42,F,2,1,0,1,4,1,120,0,0.758509529,18,0
13285,1,NO,1,0,46,F,2,1,1,0,4,2,300,1,0.796536797,36,0
13287,1,NO,1,0,38,F,2,1,0,0,4,0,240,1,0.687422104,18,1
13289,0,YES,1,1,32,F,2,1,1,2,1,1,120,1,0.861699837,18,0
13291,0,YES,1,1,28,F,3,1,0,2,1,1,60,0,0.77862553,18,0
13293,2,NO,1,0,40,F,3,1,0,2,1,2,12,1,0.830939125,18,1
13295,2,NO,1,0,40,F,3,1,0,2,1,1,12,1,0.830939125,18,1
13297,0,YES,0,0,37,F,2,1,0,2,1,2,144,1,0.89492924,18,0
13299,0,YES,1,0,48,F,3,1,1,0,1,0,72,2,0.89490312,36,0
13301,2,NO,1,1,41,F,0,0,1,1,1,1,156,0,0.885232952,24,1
13303,2,NO,1,1,41,F,0,0,1,1,1,1,156,0,0.885232952,24,0
13305,1,NO,1,1,29,F,0,1,1,1,1,1,24,0,0.789603994,24,0
13307,2,NO,1,0,38,F,0,1,1,0,1,0,24,2,0.712268994,24,0
13309,2,NO,1,1,40,F,2,1,1,0,1,1,228,0,0.867594868,24,1
13311,0,YES,1,0,30,F,3,1,1,0,1,0,6,0,0.850366918,36,0
13313,2,NO,1,1,29,F,3,1,1,1,1,1,24,1,0.858299595,36,0
13315,0,YES,1,0,23,F,0,0,1,0,1,1,60,1,0.76325002,24,0
13317,2,NO,1,1,26,F,0,0,1,2,1,1,48,1,0.928817359,12,0
13319,0,YES,1,0,26,M,2,1,0,2,1,0,24,0,0.767221919,24,1
13321,1,NO,1,1,28,F,0,0,1,2,1,1,24,0,0.295085353,18,1
13323,0,YES,1,1,28,F,0,0,1,0,4,1,60,1,0.803101572,18,0
13325,0,YES,1,1,33,M,2,1,0,0,4,1,24,0,0.573100462,18,0
13327,2,NO,1,1,23,F,2,1,0,2,1,1,120,2,0.770138297,24,0
13329,2,NO,1,1,24,F,2,0,0,1,1,1,24,2,0.798924731,36,1
13331,2,NO,1,1,31,F,2,1,1,0,1,0,84,1,0.955124578,24,0
13333,2,NO,1,0,33,F,2,1,0,0,1,2,36,3,0.686567164,18,0
13335,1,NO,1,0,32,F,2,1,0,0,1,0,108,3,0.826984127,24,1
13337,0,YES,1,0,21,F,1,0,0,0,1,2,36,3,0.695652174,12,1
13339,2,NO,1,1,38,F,2,1,0,0,1,2,120,3,0.76119403,18,0
13341,1,NO,1,0,41,F,3,1,0,0,1,0,120,0,0.84841629,24,1
13343,1,NO,1,0,50,F,3,1,0,0,1,2,240,0,0.839069565,24,0
13345,2,NO,1,1,34,F,3,1,0,0,1,1,72,0,0.92674316,24,1
13347,1,NO,1,0,31,F,3,1,0,0,1,0,120,0,0.806784661,18,0
13349,1,NO,1,1,29,F,0,0,0,0,1,1,60,3,0.757844497,18,1
13351,1,NO,1,1,22,F,1,1,0,0,1,1,12,2,0.757844497,18,0
13353,0,YES,1,1,29,F,0,0,0,0,1,1,36,2,0.646764126,24,0
13355,0,YES,1,1,44,M,2,1,0,0,1,1,240,2,0.635230625,12,0
13357,1,NO,1,0,22,F,0,0,0,0,1,0,24,3,0.826794631,24,1
13359,1,NO,1,0,41,M,2,1,0,0,1,0,108,3,0.8547685,18,0
13361,1,NO,1,0,49,F,2,1,0,0,1,0,240,2,0.583619739,12,1
13363,0,YES,1,1,25,F,0,0,0,1,1,1,48,0,0.802847838,24,1
13365,1,NO,1,1,35,M,0,1,1,2,1,1,108,1,0.914764596,24,1
13367,2,NO,0,1,28,F,1,1,1,2,1,1,60,0,0.661539004,24,1
13369,2,NO,1,0,27,F,0,1,1,0,1,0,60,1,0.849845818,24,0
13371,2,NO,1,1,22,F,0,0,0,1,1,1,48,0,0.848746897,24,1
13373,1,NO,1,1,25,F,0,0,0,2,1,1,72,0,0.848292055,24,1
13375,2,NO,1,0,37,F,2,1,1,2,1,0,60,1,0.781976187,12,0
13377,0,YES,1,0,52,M,0,1,0,2,1,0,24,0,0.708204848,24,1
13379,2,NO,1,0,44,F,2,1,1,0,1,0,48,0,0.752662343,24,1
13381,0,YES,1,1,26,F,0,0,1,2,1,1,24,0,0.688605973,12,0
13383,1,NO,1,0,23,F,2,0,0,0,1,0,24,1,0.560496226,18,0
13385,2,NO,1,1,22,F,0,0,0,0,1,1,24,3,0.83760597,24,1
13387,2,NO,1,1,29,F,2,1,0,0,1,1,97,0,0.71693495,24,0
13389,0,YES,1,0,34,F,2,1,0,0,1,0,61,2,0.821917808,24,0
13391,2,NO,1,1,36,F,2,1,0,0,1,1,14,0,0.873732877,18,1
13393,2,NO,1,0,31,F,2,1,0,0,1,0,61,0,0.762463343,24,1
13395,2,NO,1,0,28,F,2,1,0,0,1,0,13,0,0.764525994,24,0
13397,2,NO,1,1,23,F,0,0,0,0,1,1,14,0,0.661808159,18,0
13399,0,YES,1,1,28,F,2,1,0,0,1,1,25,0,0.788116438,24,0
13401,2,NO,1,0,26,F,2,1,0,0,1,0,37,0,0.752941176,18,0
13403,2,NO,1,0,43,F,2,1,0,0,1,0,120,0,0.753940345,24,1
13405,0,YES,1,0,26,F,0,0,0,0,1,0,14,0,0.762844575,18,0
13407,0,NO,1,0,25,F,0,0,0,2,1,0,14,0,0.762844575,18,1
13409,0,YES,1,1,39,F,2,1,0,0,1,1,241,1,0.796150885,24,0
13411,0,YES,1,0,34,F,1,1,0,0,1,0,25,0,0.736591729,24,0
13413,0,YES,1,1,23,F,2,0,0,0,1,1,27,0,0.675598253,18,1
13415,0,YES,1,1,46,F,2,1,0,0,1,1,25,0,0.752313836,18,0
13417,1,NO,1,0,50,F,3,1,0,0,1,0,121,0,0.767682038,24,0
13419,1,NO,1,1,30,F,1,1,0,2,4,1,36,0,0.797448166,24,1
13421,0,YES,1,0,32,F,0,0,1,0,4,1,71,1,0.736490011,36,1
13423,0,YES,1,1,26,F,3,1,1,1,4,1,24,0,0.899422476,36,0
13425,1,NO,1,1,24,F,3,1,1,0,4,1,36,0,0.841454646,24,1
13427,2,NO,1,1,36,F,3,1,1,0,4,1,120,0,0.872052996,24,0
13429,1,NO,1,1,48,F,3,1,1,0,4,1,120,0,0.711111111,24,0
13431,0,YES,1,1,23,M,3,0,1,0,4,1,24,0,0.710070376,12,0
13433,2,NO,1,0,33,F,3,1,1,0,4,0,180,0,0.642565366,12,0
13435,1,NO,1,1,27,F,3,0,1,1,4,1,36,1,0.654689403,12,0
13437,2,NO,1,0,38,F,3,0,0,1,1,2,36,1,0.776716773,24,0
13439,1,NO,1,1,40,F,3,0,1,0,1,1,180,0,0.78746358,18,1
13441,0,YES,1,0,29,F,2,0,0,0,3,0,24,0,0.594749551,18,1
13443,2,NO,1,1,30,F,2,0,1,0,3,1,24,1,0.805216898,24,0
13445,2,NO,1,0,28,F,2,0,1,0,3,0,60,1,0.713699461,12,1
13447,0,YES,1,1,28,F,3,1,1,0,4,1,60,0,0.859259259,24,1
13449,2,NO,1,1,49,F,3,1,1,0,2,1,240,1,0.838003457,36,1
13451,2,NO,1,1,48,F,2,1,1,1,1,1,156,1,0.53279659,18,0
13453,0,YES,1,1,21,F,2,0,1,1,1,1,36,0,0.799194885,24,0
13455,1,NO,0,1,25,F,3,0,1,0,2,1,24,0,0.849584583,36,1
13457,2,NO,1,1,28,F,3,0,1,0,2,1,36,1,0.842010389,36,0
13459,2,NO,1,1,51,F,3,1,0,0,2,1,240,2,0.393632599,24,0
13461,2,NO,1,1,26,F,1,1,1,0,2,1,17,0,0.896539358,24,0
13463,2,NO,1,1,24,F,3,0,1,0,2,1,6,0,0.848948847,12,0
13465,2,NO,0,1,26,F,2,0,1,0,2,1,31,0,0.777044348,18,0
13467,0,YES,1,1,37,F,3,1,0,0,2,1,24,0,0.809859155,24,0
13469,2,NO,1,0,38,F,2,1,0,1,1,0,48,2,0.828794696,24,0
13471,2,NO,1,1,50,F,2,0,0,0,2,1,300,1,0.942895869,36,0
13473,1,NO,1,1,45,F,3,0,0,0,2,1,120,0,0.891331251,36,0
13475,2,NO,1,0,40,F,3,0,1,0,2,2,48,1,0.961817377,18,0
13477,2,NO,0,1,24,F,2,0,1,0,2,1,72,0,0.662973658,18,0
13479,2,NO,1,1,29,F,3,0,1,0,2,1,24,0,0.893116136,24,0
13481,0,YES,1,1,25,F,3,0,0,0,2,1,12,0,0.878734622,24,0
13483,2,NO,1,1,23,F,3,0,1,0,2,1,12,0,0.732813239,18,0
13485,0,YES,0,1,36,F,3,1,0,0,2,1,60,0,0.842596973,24,1
13487,0,YES,1,1,22,F,3,0,0,0,2,1,12,0,0.754603079,24,0
13489,2,NO,1,1,45,F,3,1,0,0,2,1,24,1,0.7537733,36,0
13491,1,NO,1,1,49,F,1,1,0,0,2,1,192,0,0.733752621,24,0
13493,2,NO,1,1,46,F,2,0,1,0,2,1,240,1,0.294654959,12,0
13495,0,YES,1,0,24,F,1,0,0,0,2,2,48,0,0.736333648,36,0
13497,2,NO,1,1,30,F,3,0,1,0,2,1,29,0,0.795568389,24,0
13499,2,NO,1,0,35,F,3,0,0,0,2,2,24,1,0.817906704,24,0
13501,2,NO,1,1,34,F,1,0,1,0,2,1,48,2,0.589309918,12,0
13503,0,YES,1,1,32,F,3,0,0,0,2,1,24,0,0.351139677,12,0
13505,0,NO,1,1,25,F,2,0,1,0,2,1,48,0,0.827963073,18,0
13507,0,YES,1,1,39,M,3,1,1,0,2,1,120,0,0.713667126,24,0
13509,0,NO,1,0,37,F,2,0,0,0,2,0,72,0,0.783366084,36,0
13511,2,NO,1,1,25,F,3,0,1,0,2,0,60,1,0.835412582,18,0
13513,0,YES,1,0,50,F,3,0,0,0,2,2,240,1,0.842596973,24,0
13515,1,NO,1,1,43,F,3,0,1,0,2,1,12,0,0.656478527,24,1
13517,2,NO,1,1,24,F,3,0,1,0,2,1,12,0,0.729861101,24,0
13519,0,YES,1,1,22,F,3,0,1,0,2,1,18,0,0.693019904,24,0
13521,2,NO,1,1,50,F,3,0,0,0,2,1,216,0,0.80942822,24,0
13523,2,NO,1,1,29,F,0,0,1,1,3,2,24,1,0.954303192,36,0
13525,2,NO,1,1,30,F,2,1,1,0,2,1,84,2,0.846686726,36,0
13527,1,NO,1,0,46,F,3,1,0,1,1,0,24,1,0.599863667,18,1
13529,2,NO,1,0,28,F,3,0,0,1,2,1,12,0,0.623997147,18,0
13531,1,NO,1,1,36,F,3,0,1,0,2,1,120,0,0.898879788,36,0
13533,2,NO,1,1,31,F,3,1,0,0,2,1,36,1,0.907514545,24,0
13535,0,YES,1,0,25,F,3,1,0,0,2,1,6,0,0.755066496,24,0
13537,0,YES,1,1,21,F,3,0,0,0,2,1,12,0,0.849814103,36,0
13539,0,YES,1,1,26,F,0,0,1,0,1,1,48,1,0.617911042,18,0
13541,1,NO,1,1,30,F,0,0,1,0,1,1,41,1,0.954973546,24,1
13543,0,YES,1,1,26,F,0,0,1,0,1,1,72,1,0.643563982,24,0
13545,0,YES,1,1,28,F,0,0,1,0,1,1,12,1,0.722641727,18,0
13547,0,NO,1,1,21,F,0,0,1,0,1,1,12,1,0.656106477,24,0
13549,1,NO,1,0,44,F,0,1,1,0,1,2,300,1,0.845308538,24,1
13551,2,NO,1,1,29,F,0,0,1,0,1,1,36,1,0.730083457,24,1
13553,1,NO,1,1,27,F,0,0,1,0,1,1,24,1,0.908908641,36,1
13555,0,YES,1,1,31,F,0,0,1,0,1,1,72,1,0.653539242,24,0
13557,1,NO,1,1,45,F,0,0,1,0,1,2,60,1,0.853179565,36,0
13559,1,NO,1,0,27,F,3,1,0,1,1,0,48,2,0.803051596,24,1
13561,1,NO,1,1,28,F,3,0,1,1,1,1,120,0,0.84989719,24,0
13563,0,NO,1,1,27,F,3,1,0,0,4,1,36,0,0.74801309,24,0
13565,2,NO,1,1,26,F,3,1,1,1,1,1,144,0,0.859970793,24,0
13567,1,NO,1,1,23,F,0,0,0,0,4,1,12,0,0.848112193,18,0
13569,0,YES,1,0,28,F,3,0,0,0,1,1,96,1,0.848112193,24,0
13571,0,YES,1,1,23,F,3,1,1,0,1,1,12,0,0.66456222,18,1
13573,1,NO,1,1,22,F,3,0,0,0,1,1,60,0,0.793753645,18,0
13575,0,YES,1,1,28,F,3,1,1,1,1,1,24,0,0.843744929,18,0
13577,2,NO,1,0,47,F,3,1,1,0,1,0,204,1,0.810144417,24,0
13579,1,NO,1,1,30,F,3,1,0,0,1,1,120,0,0.845119007,24,0
13581,2,NO,1,1,38,F,3,1,0,0,1,1,12,0,0.843881857,24,0
13583,1,NO,1,1,22,F,3,0,0,1,1,1,24,0,0.843744929,24,0
13585,1,NO,1,0,34,F,3,1,1,1,1,1,84,2,0.845368087,18,1
13587,2,NO,1,1,29,F,3,1,0,0,1,1,24,1,0.767664108,12,0
13589,1,NO,1,1,36,F,3,1,0,0,1,1,180,0,0.792532582,18,1
13591,0,YES,1,1,20,F,3,0,0,0,4,1,12,0,0.574896199,18,0
13593,0,YES,1,1,27,F,3,0,0,1,1,1,36,0,0.84599718,36,1
13595,2,NO,1,1,23,F,3,1,1,0,4,1,24,0,0.849377123,24,0
13597,0,NO,1,0,39,M,3,1,0,1,1,1,12,0,0.866328692,24,0
13599,0,YES,1,0,21,F,3,0,0,0,4,0,36,1,0.750121694,18,1
13601,1,NO,1,1,32,F,3,0,0,1,1,1,120,1,0.847079117,36,1
13603,0,YES,1,1,24,F,3,0,0,0,4,1,36,0,0.83923596,24,0
13605,2,NO,1,1,44,F,3,1,1,0,1,1,60,0,0.878313638,24,1
13607,1,NO,1,1,23,F,1,0,0,0,1,1,144,0,0.817522752,36,1
13609,2,NO,1,0,36,F,3,0,1,0,1,0,120,1,0.848921989,36,0
13611,0,NO,1,0,21,F,1,0,1,0,1,0,12,1,0.626664578,18,1
13613,1,NO,1,0,51,F,3,1,0,1,1,0,17,1,0.798997337,24,1
13615,0,YES,1,0,33,F,3,1,0,0,1,0,72,1,0.825264085,24,1
13617,2,NO,1,0,38,F,2,1,0,0,1,0,252,0,0.84599718,24,0
13619,2,NO,1,0,47,F,3,1,0,0,1,0,36,0,0.446211261,12,0
13621,1,NO,1,1,24,F,2,0,0,0,1,0,60,0,0.430894309,12,1
13623,0,YES,1,0,26,F,3,1,1,0,4,1,36,1,0.6177797,36,0
13625,1,NO,1,1,37,F,3,1,1,0,4,1,24,1,0.837105475,24,1
13627,0,NO,1,1,38,F,3,1,1,0,1,1,36,1,0.619693871,24,0
13629,1,NO,0,0,32,F,3,1,1,0,1,1,132,1,0.619693871,18,0
13631,0,YES,1,0,37,F,3,1,1,0,1,1,192,1,0.73447863,24,0
13633,0,YES,1,1,39,F,3,1,1,0,4,1,48,0,0.84599718,36,0
13635,0,YES,1,1,22,F,3,0,1,0,1,1,24,0,0.621813207,18,0
13637,2,NO,1,0,32,F,3,1,1,0,1,1,120,1,0.621813207,18,0
13639,1,NO,1,0,32,F,3,1,1,0,1,1,60,1,0.630628358,36,1
13641,1,NO,0,1,32,F,3,1,1,0,4,1,84,1,0.842326928,24,0
13643,2,NO,0,0,24,F,3,0,1,0,1,1,4,1,0.609106137,12,0
13645,2,NO,0,1,31,F,3,1,1,0,4,1,48,1,0.843443846,18,0
13647,2,NO,0,1,26,M,1,1,1,0,1,1,31,0,0.793852407,24,0
13649,0,YES,0,1,25,F,0,0,1,1,2,1,1,1,0.727237467,24,0
13651,1,NO,1,0,22,F,0,0,1,0,1,0,24,0,0.086206707,24,1
13653,2,NO,1,0,42,F,3,1,1,0,1,0,120,1,0.520059771,36,0
13655,0,YES,0,0,27,F,2,0,0,0,1,2,60,1,0.705825085,18,0
13657,2,NO,1,1,26,M,3,0,0,0,3,1,36,0,0.84599718,24,1
13659,2,NO,1,0,37,F,3,1,1,0,1,1,24,2,0.783330722,12,0
13661,2,NO,1,1,21,F,3,0,0,1,1,1,48,1,0.908663638,24,0
